ROS Processes Log
iteration: 1303 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1304 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1305 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1306 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1307 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1308 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1309 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1310 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1311 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1312 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1313 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1314 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1315 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1316 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1317 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1318 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1319 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1320 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1321 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1322 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1323 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1324 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1325 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1326 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1327 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1328 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1329 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1330 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1331 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1332 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1333 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1334 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1335 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1336 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1337 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1338 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1339 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1340 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1341 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1342 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1343 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1344 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1345 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1346 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1347 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1348 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1349 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1350 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1351 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1352 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1353 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1354 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1355 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1356 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1357 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1358 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1359 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1360 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1361 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1362 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1363 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1364 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1365 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1366 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1367 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1368 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1369 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1370 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1371 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1372 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1373 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1374 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1375 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1376 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1377 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1378 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1379 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1380 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1381 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1382 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1383 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1384 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1385 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1386 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1387 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1388 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1389 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1390 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1391 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1392 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1393 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1394 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1395 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1396 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1397 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1398 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1399 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1400 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1401 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1402 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1403 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1404 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1405 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1406 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1407 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1408 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1409 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1410 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1411 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1412 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1413 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1414 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1415 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1416 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1417 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1418 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1419 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1420 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1421 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1422 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1423 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1424 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1425 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1426 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1427 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1428 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1429 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1430 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1431 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1432 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1433 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1434 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1435 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1436 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1437 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1438 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1439 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1440 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1441 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1442 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1443 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1444 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1445 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1446 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1447 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1448 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1449 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1450 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1451 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1452 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1453 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1454 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1455 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1456 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1457 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1458 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1459 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1460 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1461 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1462 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1463 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1464 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1465 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1466 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1467 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1468 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1469 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1470 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1471 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1472 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1473 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1474 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1475 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1476 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1477 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1478 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1479 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1480 ; CPU: 1.00% ; MEM: 366.30 MB
iteration: 1481 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1482 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1483 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1484 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1485 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1486 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1487 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1488 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1489 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1490 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1491 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1492 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1493 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1494 ; CPU: 1.00% ; MEM: 368.07 MB
iteration: 1495 ; CPU: 1.00% ; MEM: 363.21 MB
iteration: 1496 ; CPU: 1.00% ; MEM: 363.21 MB
iteration: 1497 ; CPU: 1.00% ; MEM: 363.21 MB
iteration: 1498 ; CPU: 1.00% ; MEM: 363.21 MB
iteration: 1499 ; CPU: 1.00% ; MEM: 363.21 MB
iteration: 1500 ; CPU: 1.00% ; MEM: 363.21 MB
iteration: 1501 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1502 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1503 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1504 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1505 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1506 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1507 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1508 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1509 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1510 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1511 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1512 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1513 ; CPU: 1.00% ; MEM: 365.87 MB
iteration: 1514 ; CPU: 1.00% ; MEM: 367.16 MB
iteration: 1515 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1516 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1517 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1518 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1519 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1520 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1521 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1522 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1523 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1524 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1525 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1526 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1527 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1528 ; CPU: 1.00% ; MEM: 369.47 MB
iteration: 1529 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1530 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1531 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1532 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1533 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1534 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1535 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1536 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1537 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1538 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1539 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1540 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1541 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1542 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1543 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1544 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1545 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1546 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1547 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1548 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1549 ; CPU: 1.00% ; MEM: 365.77 MB
iteration: 1550 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1551 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1552 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1553 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1554 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1555 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1556 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1557 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1558 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1559 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1560 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1561 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1562 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1563 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1564 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1565 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1566 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1567 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1568 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1569 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1570 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1571 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1572 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1573 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1574 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1575 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1576 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1577 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1578 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1579 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1580 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1581 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1582 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1583 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1584 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1585 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1586 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1587 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1588 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1589 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1590 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1591 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1592 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1593 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1594 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1595 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1596 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1597 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1598 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1599 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1600 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1601 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1602 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1603 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1604 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1605 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1606 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1607 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1608 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1609 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1610 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1611 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1612 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1613 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1614 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1615 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1616 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1617 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1618 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1619 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1620 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1621 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1622 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1623 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1624 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1625 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1626 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1627 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1628 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1629 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1630 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1631 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1632 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1633 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1634 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1635 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1636 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1637 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1638 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1639 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1640 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1641 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1642 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1643 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1644 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1645 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1646 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1647 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1648 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1649 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1650 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1651 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1652 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1653 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1654 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1655 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1656 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1657 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1658 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1659 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1660 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1661 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1662 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1663 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1664 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1665 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1666 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1667 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1668 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1669 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1670 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1671 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1672 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1673 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1674 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1675 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1676 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1677 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1678 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1679 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1680 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1681 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1682 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1683 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1684 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1685 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1686 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1687 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1688 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1689 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1690 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1691 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1692 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1693 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1694 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1695 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1696 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1697 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1698 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1699 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1700 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1701 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1702 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1703 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1704 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1705 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1706 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1707 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1708 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1709 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1710 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1711 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1712 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1713 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1714 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1715 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1716 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1717 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1718 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1719 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1720 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1721 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1722 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1723 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1724 ; CPU: 1.00% ; MEM: 366.23 MB
iteration: 1725 ; CPU: 1.00% ; MEM: 366.23 MB
